date	Fire	Aspect	Species	Direction	frameID	height_header_note	height_header_A	height_header_B	height_header_C	height_header_D	height_header_E	height_10_note	height_10_A	height_10_B	height_10_C	height_10_D	height_10_E	height_9_note	height_9_A	height_9_B	height_9_C	height_9_D	height_9_E	height_8_note	height_8_A	height_8_B	height_8_C	height_8_D	height_8_E	height_7_note	height_7_A	height_7_B	height_7_C	height_7_D	height_7_E	height_6_note	height_6_A	height_6_B	height_6_C	height_6_D	height_6_E	height_5_note	height_5_A	height_5_B	height_5_C	height_5_D	height_5_E	height_4_note	height_4_A	height_4_B	height_4_C	height_4_D	height_4_E	height_3_note	height_3_A	height_3_B	height_3_C	height_3_D	height_3_E	height_2_note	height_2_A	height_2_B	height_2_C	height_2_D	height_2_E	height_1_note	height_1_A	height_1_B	height_1_C	height_1_D	height_1_E	basal_header_note	basal_header_A	basal_header_B	basal_header_C	basal_header_D	basal_header_E	basal_10_note	basal_10_A	basal_10_B	basal_10_C	basal_10_D	basal_10_E	basal_9_note	basal_9_A	basal_9_B	basal_9_C	basal_9_D	basal_9_E	basal_8_note	basal_8_A	basal_8_B	basal_8_C	basal_8_D	basal_8_E	basal_7_note	basal_7_A	basal_7_B	basal_7_C	basal_7_D	basal_7_E	basal_6_note	basal_6_A	basal_6_B	basal_6_C	basal_6_D	basal_6_E	basal_5_note	basal_5_A	basal_5_B	basal_5_C	basal_5_D	basal_5_E	basal_4_note	basal_4_A	basal_4_B	basal_4_C	basal_4_D	basal_4_E	basal_3_note	basal_3_A	basal_3_B	basal_3_C	basal_3_D	basal_3_E	basal_2_note	basal_2_A	basal_2_B	basal_2_C	basal_2_D	basal_2_E	basal_1_note	basal_1_A	basal_1_B	basal_1_C	basal_1_D	basal_1_E	Notes	_id	_uuid	_submission_time	_index
10/17/18	berry_huck	north	pmse	nw	1147												25		31																																																																78		90																																																					Crusty snow	16529676	c949de1b-18dc-436d-90c1-e0eb646244e7	2018-10-20T00:03:49	890
6/20/18	berry_huck	north	pmse	sw	1154																																									24																	26					27																																												90																	90					81					11546327	acbeeb52-654c-42ad-8a41-4ed0d94e9408	2018-06-20T21:49:59	86
7/4/18	berry_huck	north	pmse	sw	1154																																									18																	22																																																	84																	113										12055576	47ae4ea0-917c-4166-b1e8-6272ed7a09de	2018-07-04T19:54:07	270
7/17/18	berry_huck	north	pmse	sw	1154																																									18																	22																																																	87																	92										12585962	cfc88e80-c8b6-4657-b7ec-4f3bb309af4b	2018-07-17T23:47:31	381
7/30/18	berry_huck	north	pmse	sw	1154																																									-999																	24																																																																		92										13115884	20074f9a-65f7-4cdc-9784-d261ef2d4903	2018-08-03T13:21:09	598
8/12/18	berry_huck	north	pmse	sw	1154																																		-999																								20																																																																		72										13429967	0efc3836-e07b-4b5d-b6af-b75220250aa0	2018-08-12T22:28:43	798
10/17/18	berry_huck	north	pmse	sw	1154																																																										-999																																																																											Crusty snow. Check species.	16529673	0da34a67-b583-4aa2-8eeb-ffa753a00756	2018-10-20T00:03:48	887
6/20/18	berry_huck	north	pmse	ne	1225																														18											12							10																																																88											85							87																				11546335	6fa3b8b3-6751-4514-b02d-82555a7f0e19	2018-06-20T21:50:08	93
7/4/18	berry_huck	north	pmse	ne	1225																																																																																																																																					Nothing	12055567	b39f8729-1233-40d1-bd56-f21be3a825a6	2018-07-04T19:53:54	263
7/17/18	berry_huck	north	pmse	ne	1225																																																																																																																																					Nothing	12585954	8dd822fe-31c0-409b-9999-d594c6dbeafa	2018-07-17T23:47:19	388
7/30/18	berry_huck	north	pmse	ne	1225																																																																																																																																					Nothing	13115889	f6257972-0763-4714-b0a6-6391b6fca49a	2018-08-03T13:21:12	603
8/12/18	berry_huck	north	pmse	ne	1225																																																																																																																																					Nothing	13429954	59981889-dc2d-485b-b36d-3fc279001220	2018-08-12T22:27:50	792
10/17/18	berry_huck	north	pmse	ne	1225																																																																																																																																					Nothing. Crusty snow.	16529669	869649b7-9f13-4f6b-96cd-63724fc02b24	2018-10-20T00:03:46	883
10/17/18	berry_huck	north	pmse	center	1335																																																																																																																																					Nothing	16529664	dd237572-d6ff-4fd6-998d-ca3db3e3e563	2018-10-20T00:03:43	878
6/20/18	berry_huck	north	pmse	center	1353																																																																																																																																					Nothing	11546318	8a7255c4-4c93-47eb-ba1c-8e240a1a9994	2018-06-20T21:49:46	78
7/4/18	berry_huck	north	pmse	center	1353																																																																																																																																					Nothing	12055564	11d82088-859c-4398-a7b9-3357a5e42218	2018-07-04T19:53:47	260
7/17/18	berry_huck	north	pmse	center	1353																																																																																																																																					Nothing	12585953	37a6abd6-d33d-44d9-86e1-365f144c1ec5	2018-07-17T23:47:17	389
7/30/18	berry_huck	north	pmse	center	1353																																																																																																																																					Nothing	13115880	467ba12d-db39-461f-8911-a3d74b7e1c8d	2018-08-03T13:21:07	594
8/12/18	berry_huck	north	pmse	center	1353																																																																																																																																					Nothing	13429950	b98dea70-bfb1-410c-8e73-ff5fa81a8d3e	2018-08-12T22:27:35	790
6/20/18	berry_huck	north	pmse	se	1427																										15																																																																		90																																										11546331	3c70c19c-8cf1-4a06-b18d-f79e85b7713a	2018-06-20T21:50:03	90
7/4/18	berry_huck	north	pmse	se	1427																																																																																																																																					Nothing	12055573	9b08d20f-acc6-4f72-8459-2c90e8e01c5b	2018-07-04T19:54:04	268
7/17/18	berry_huck	north	pmse	se	1427																																																																																																																																					Nothing	12585958	63748f5c-9697-4318-bca8-964631f4124e	2018-07-17T23:47:25	385
7/30/18	berry_huck	north	pmse	se	1427																																																																																																																																					Nothing	13115893	ed150c05-294b-4d31-8664-c953ba54bea4	2018-08-03T13:21:14	607
8/12/18	berry_huck	north	pmse	se	1427																																																																																																																																					Nothing	13429965	da6462d0-3c0f-4333-9e72-71a91a687d20	2018-08-12T22:28:27	796
10/17/18	berry_huck	north	pmse	se	1470																																																																																																																																					Nothing. Crusty snow.	16529671	7e313b03-113e-4664-94fc-43347dc8a18d	2018-10-20T00:03:47	885
6/20/18	berry_huck	south	control	center	1																																																																																																																																					Nothing	11549612	6c6d293a-bbc1-418b-80ac-6092985d6766	2018-06-21T03:47:47	7
7/4/18	berry_huck	south	control	center	1																																																																																																																																					Nothing	12055539	2562fbea-cad7-4a13-8c82-fcf4da6eb055	2018-07-04T19:53:00	244
7/17/18	berry_huck	south	control	center	1																																																																																																																																					Nothing	12585919	2b157a8e-227a-4553-b16f-ee010152668d	2018-07-17T23:46:26	417
7/30/18	berry_huck	south	control	center	1																																																																																																																																					Nothing	13115863	addb3af9-5efb-476f-b7fa-1519705b2ee0	2018-08-03T13:20:59	581
8/12/18	berry_huck	south	control	center	1																																																																																																																																					Nothing	13429977	a10dad69-4f5d-4865-9f25-cfd75a6bafa1	2018-08-12T22:29:06	805
10/17/18	berry_huck	south	control	center	1																																																																																																																																						16529698	fb750ef0-8e10-42ac-9daf-40d7a17b689d	2018-10-20T00:04:00	910
6/20/18	berry_huck	south	control	nw	57																																																																																																																																					Nothing	11549617	5daee7a1-8bec-454b-a3ad-18a3b8a6820d	2018-06-21T03:47:55	3
7/4/18	berry_huck	south	control	nw	57																																																																																																																																					Nothing	12055532	88d7a179-fca2-42e7-a111-f9a3cf7254ff	2018-07-04T19:52:40	239
7/17/18	berry_huck	south	control	nw	57																																																																																																																																					Nothing	12585927	2f86274b-be39-4e4e-a1fa-348fb09384a6	2018-07-17T23:46:32	413
7/30/18	berry_huck	south	control	nw	57																																																																																																																																					Nothing	13115870	ec7564c6-0c85-48d0-bfa2-35da4a93ddfe	2018-08-03T13:21:02	587
8/12/18	berry_huck	south	control	nw	57																																																																																																																																					Nothing	13429988	b6b697e3-7249-465e-a730-a84c089a46c2	2018-08-12T22:29:42	809
10/17/18	berry_huck	south	control	nw	57																																																																																																																																					Check species	16529704	42306b1e-96f5-4f92-9f04-fa710d36886b	2018-10-20T00:04:04	916
6/20/18	berry_huck	south	control	sw	129																																																																																																																																					Nothing	11549613	618d66c9-0d1d-495e-ad60-37812ad2fd83	2018-06-21T03:47:49	6
7/4/18	berry_huck	south	control	sw	129																																																																																																																																					Nothing	12055530	23a8ebe0-8ae6-4419-a646-0c80d3eb11c0	2018-07-04T19:52:35	238
7/17/18	berry_huck	south	control	sw	129																																																																																																																																					Nothing	12585926	e745f863-c99e-40ee-8eb2-b2f65299473a	2018-07-17T23:46:30	414
7/30/18	berry_huck	south	control	sw	129																																																																																																																																					Nothing	13115866	fa7cdcbf-b377-4b0c-b556-aea9deef697c	2018-08-03T13:21:01	584
8/12/18	berry_huck	south	control	sw	129																																																																																																																																					Nothing	13429987	a8a6e66a-a482-47be-ab69-dda8bf2b4f09	2018-08-12T22:29:37	808
10/17/18	berry_huck	south	control	sw	129																																																																																																																																						16529701	f308e4e0-021a-4dfe-8b4e-6054e679bf66	2018-10-20T00:04:02	913
6/20/18	berry_huck	south	control	se	208																																																																																																																																					Nothing	11549607	9571abe5-b16e-4c89-b9a9-81d505b0d57f	2018-06-21T03:47:42	9
7/4/18	berry_huck	south	control	se	208																																																																																																																																					Nothing	12055525	af58d5c4-60b9-45a1-b118-5d6f4b2ba9c1	2018-07-04T19:52:23	235
7/17/18	berry_huck	south	control	se	208																																																																																																																																					Nothing	12585935	3570f101-66a5-47bd-b1e2-1546d6f83290	2018-07-17T23:46:47	406
7/30/18	berry_huck	south	control	se	208																																																																																																																																					Nothing	13115879	051768eb-19d2-4ebd-8ed0-2a1eb56d73bb	2018-08-03T13:21:06	593
8/12/18	berry_huck	south	control	se	208																																																																																																																																					Nothing	13430000	bc0766e4-e7a9-41e1-a6a2-143ecffa059a	2018-08-12T22:30:13	817
10/17/18	berry_huck	south	control	se	208																																																																																																																																						16529710	e163c36f-5cac-42b0-b24b-68cb2b6d587a	2018-10-20T00:04:07	922
6/20/18	berry_huck	south	control	ne	1238																																																																																																																																					Nothing	11549603	3fc444c4-5e77-4292-8dda-de1133460c0b	2018-06-21T03:47:36	11
7/4/18	berry_huck	south	control	ne	1238																																																																																																																																					Nothing	12055521	19ce7dab-4e84-4bc1-80b0-229b9a6a1213	2018-07-04T19:52:09	232
7/17/18	berry_huck	south	control	ne	1238																																																																																																																																					Nothing	12585931	32d60849-a4a0-4b79-94e3-22cd935dff3f	2018-07-17T23:46:40	409
7/30/18	berry_huck	south	control	ne	1238																																																																																																																																					Nothing	13115872	20adc0a0-161a-4aab-81bd-ba2cf26ea6b4	2018-08-03T13:21:04	589
8/12/18	berry_huck	south	control	ne	1238																																																																																																																																					Nothing	13429997	ee89678c-3a77-4b7f-932d-60059bf85247	2018-08-12T22:30:03	814
10/17/18	berry_huck	south	control	ne	1238																																																																																																																																						16529707	8d334318-3e7f-4921-93c2-24b2a4f3f427	2018-10-20T00:04:05	919
6/20/18	berry_huck	south	pico	center	12																					30								-999	23		19			30	22					25															30	30					19	31	25																							80									80		80			100	100					90															70	80					70	80	80				11549610	5aa72c9a-eb8b-4667-a858-52f49d405929	2018-06-21T03:47:46	139
7/4/18	berry_huck	south	pico	center	12									17								16				30									27					31				-999																									30											105								91				74									83					107																													71				12055538	c59e0476-e5a7-42b2-8ff2-edf567e421c5	2018-07-04T19:52:58	243
7/17/18	berry_huck	south	pico	center	12									30								17				31														34	-999								-999																				27	19										82								92				85														114																													92	106			12585912	f0763c50-5f6e-42ba-99bd-fee24ac66e3b	2018-07-17T23:46:21	420
7/30/18	berry_huck	south	pico	center	12									20								15				32									-999					45																													33											105								78				96														127																													84				13115862	f5cad555-1fd3-4e6a-bff1-a2d8fcc00e06	2018-08-03T13:20:59	580
8/12/18	berry_huck	south	pico	center	12									19								18				35									-999					48																													33											80								82				126														134																													95				13429974	13819ae5-7117-484a-be87-c8a31d911011	2018-08-12T22:28:57	803
10/17/18	berry_huck	south	pico	center	12									-999								-999				33									-999					45																													32																							132														157																													97				16529697	bd91ed91-66f8-4ba9-bb66-d0d7a99be54c	2018-10-20T00:04:00	909
6/20/18	berry_huck	south	pico	se	39										17					25	20				28						35		-999					25													24					30					33						18														90					80	90				80						70							80													80					80					70						90						11549604	17afe859-5d2f-4f11-9317-caa57be2cdfb	2018-06-21T03:47:38	138
7/4/18	berry_huck	south	pico	se	39															29	23				27						35							30													28					31					33						20																			90	91				72						81							95													88					98					80						75						12055524	9443cef0-6d5d-4eb2-83ef-d820a2b907c6	2018-07-04T19:52:18	234
7/17/18	berry_huck	south	pico	se	39										-999					29	22										35			-999				27													27					30					-999																									93	73										76							87													88					102																	12585934	036231cf-8c85-4fd4-b8a3-96e2a3fa2276	2018-07-17T23:46:45	366
7/30/18	berry_huck	south	pico	se	39										-999					27	-999										30							27													22					24					-999						-999																			92											87							78													72					89																	13115878	7c7e045d-472a-4e41-b4e5-f215a9f886fe	2018-08-03T13:21:06	592
8/12/18	berry_huck	south	pico	se	39										-999					29	-999										33			-999				27																		37	25				-999						-999																			89											78							72																		90	67																13429998	729d375b-0c04-4d27-94cb-78f1edf409ef	2018-08-12T22:30:05	815
10/17/18	berry_huck	south	pico	se	39															-999																		-999													-999					-999																																																																																			16529708	17112fe1-eac1-4cbe-ae61-989c7c474bc4	2018-10-20T00:04:06	920
6/20/18	berry_huck	south	pico	nw	96																																																																																																																																					Nothing	11549619	980919ed-8d03-4685-aa85-6c2333d79357	2018-06-21T03:47:57	2
7/4/18	berry_huck	south	pico	nw	96																																																																																																																																					Nothing	12055533	d93f052f-6ec4-44f6-a252-e1ddae3f3250	2018-07-04T19:52:45	240
7/17/18	berry_huck	south	pico	nw	96																																																																																																																																					Nothing	12585928	d3033531-554a-43b2-892f-dbf42e74d102	2018-07-17T23:46:35	412
7/30/18	berry_huck	south	pico	nw	96																																																																																																																																					Nothing	13115869	20900502-785c-4335-a718-b26acbf06277	2018-08-03T13:21:02	586
8/12/18	berry_huck	south	pico	nw	96																																																																																																																																					Nothing	13429989	d0853424-bbdf-42f6-acab-6628e4ad8636	2018-08-12T22:29:45	810
10/17/18	berry_huck	south	pico	nw	96																																																																																																																																						16529703	f37de44c-b8e8-4b04-aadd-2a180b2027fb	2018-10-20T00:04:03	915
6/20/18	berry_huck	south	pico	ne	206																							22									40	21	22													18					30										21																											70									70	60	60													80					70										60						11549599	67f2df30-7728-407d-a34b-d74f051bcd68	2018-06-21T03:47:32	137
7/4/18	berry_huck	south	pico	ne	206																							22									43	20	21													25					31																																					80									78	72	85													95					79																12055517	2d93c9c1-e04d-40d1-8176-1551de4686b4	2018-07-04T19:52:03	230
7/17/18	berry_huck	south	pico	ne	206																							22									42	19	20													23					36										-999																											88									74	85	67													91					86																12585932	3a5950ab-ebc0-4ad4-ac8f-38d5ddbc537b	2018-07-17T23:46:41	408
7/30/18	berry_huck	south	pico	ne	206																							-999									38	-999	19													26					35																																														74		62													81					85																13115871	76b55a81-201b-4f8d-9289-f67076daddd7	2018-08-03T13:21:03	588
8/12/18	berry_huck	south	pico	ne	206																							-999									31		21													25					-999																																														68		61													97																					13429994	4f261603-fddf-4563-ad5e-2f452a7f2bfd	2018-08-12T22:29:58	813
10/17/18	berry_huck	south	pico	ne	206																							-999									-999	-999	17													-999					-999										-999																																						76																																		16529705	c2695d00-8838-4092-9a12-9b3bc11f6526	2018-10-20T00:04:04	917
6/20/18	berry_huck	south	pico	sw	1464												30																														36																																				70																														70																										11549615	293b7b3d-aaf4-4e2b-aed1-d1cb28e8edeb	2018-06-21T03:47:51	5
7/4/18	berry_huck	south	pico	sw	1464												29																																																																		68																																																							Columns 1-4 got buried in dirt by bear	12055528	eabd8995-e25d-4966-9fea-eb1861ad971d	2018-07-04T19:52:30	237
7/17/18	berry_huck	south	pico	sw	1464												29																																																																		83																																																								12585925	07ed9bad-b0f7-4e87-af63-363cfced3c03	2018-07-17T23:46:29	415
7/30/18	berry_huck	south	pico	sw	1464												26																																																																		75																																																								13115865	74fb51c0-02e8-4c89-b262-520c96f6567b	2018-08-03T13:21:00	583
8/12/18	berry_huck	south	pico	sw	1464												24																																																																		57																																																								13429986	3dc7f7d8-6ce6-48b8-8393-24720d77a14d	2018-08-12T22:29:33	807
10/17/18	berry_huck	south	pico	sw	1464												-999																																																																																																																									This is the correct pico. The last entry should have been psme	16529700	6df9b779-ae3f-4b37-b668-260db117ca7b	2018-10-20T00:04:01	912
6/20/18	berry_huck	south	pmse	se	59												31																																																																		100																																																								11549606	36d8c397-cf80-4280-a8cd-642205ccf6ae	2018-06-21T03:47:40	10
7/4/18	berry_huck	south	pmse	se	59																		30																																																																		116																																																		12055522	6c9af1be-7d70-4bce-b218-6df9783ee7f0	2018-07-04T19:52:13	233
7/17/18	berry_huck	south	pmse	se	59																		26																																																																		96																																																		12585933	4dc3636e-d1b5-41fa-9241-268e13d76302	2018-07-17T23:46:43	407
7/30/18	berry_huck	south	pmse	se	59																		26																																																																		108																																																		13115876	8a9ca15d-f187-40e8-8701-f7292ab19ab1	2018-08-03T13:21:05	591
8/12/18	berry_huck	south	pmse	se	59																		27																																																																		88																																																		13429999	187c5b53-4ca0-453e-9ee4-8c27a1783554	2018-08-12T22:30:08	816
10/17/18	berry_huck	south	pmse	se	59																		24																																																																		95																																																		16529709	46ff2cf1-8da7-452d-82e7-e633f5444810	2018-10-20T00:04:06	921
6/20/18	berry_huck	south	pmse	center	85																														25																																																																		100																																						11549609	0aff878a-a995-4206-b336-7b9a85ee0526	2018-06-21T03:47:44	8
7/4/18	berry_huck	south	pmse	center	85																														21																																																																		96																																						12055537	a5004aea-cd65-4c6d-ac00-2a1b86cab921	2018-07-04T19:52:52	242
7/17/18	berry_huck	south	pmse	center	85																														-999																																																																																																								12585917	202c0222-4437-489b-b4f3-096de33cd3c6	2018-07-17T23:46:25	418
7/30/18	berry_huck	south	pmse	center	85																														-999																																																																																																								13115861	6d0faddd-36f5-4fba-8b06-1137dd73fa29	2018-08-03T13:20:58	579
8/12/18	berry_huck	south	pmse	center	85																																																																																																																																					Nothing	13429975	b10d46d9-5a27-4813-a4da-9964f831a384	2018-08-12T22:29:01	804
10/17/18	berry_huck	south	pmse	center	85																														-999																																																																																																								16529696	17ae37d7-a7b9-4920-a60f-40b013761444	2018-10-20T00:03:59	908
6/20/18	berry_huck	south	pmse	sw	127															-999	-999																								-999		18																																																																		70																										11549616	42c55b3d-458d-4a98-8011-91daf3c51ffc	2018-06-21T03:47:53	4
7/4/18	berry_huck	south	pmse	sw	127																																										14																																																																		92																										12055526	3dc00f91-cc9b-4b0d-a69e-10a29983c155	2018-07-04T19:52:26	236
7/17/18	berry_huck	south	pmse	sw	127																																								-999		17																																																																		81																										12585921	eaea244b-bfa0-43fd-9547-8c96b8f392bf	2018-07-17T23:46:27	416
7/30/18	berry_huck	south	pmse	sw	127																																										-999																																																																																												13115864	195ca466-35f6-4a77-8f18-7ecef9fcdd12	2018-08-03T13:21:00	582
8/12/18	berry_huck	south	pmse	sw	127																																										-999																																																																																												13429982	10bca085-269f-4126-937c-62f9c25ba916	2018-08-12T22:29:19	806
10/17/18	berry_huck	south	pmse	sw	127																																										-999																																																																																												16529699	d614ac74-f7ab-4ffa-8b90-4314f4bd2f89	2018-10-20T00:04:01	911
6/20/18	berry_huck	south	pmse	nw	181																																																																																																																																					Nothing	11549620	75941893-8e6b-40ff-b611-f4095be9cd79	2018-06-21T03:47:58	1
7/4/18	berry_huck	south	pmse	nw	181																																																																																																																																					Nothing	12055535	656abd63-ac3a-4abb-ae5b-5a28e9debf0d	2018-07-04T19:52:48	241
7/17/18	berry_huck	south	pmse	nw	181																																																																																																																																					Nothing	12585929	766021f2-3ba4-4c80-94ec-cf66aff4346b	2018-07-17T23:46:36	411
7/30/18	berry_huck	south	pmse	nw	181																																																																																																																																					Nothing	13115867	b9d6c44f-2653-41c8-afa3-5a998cba7697	2018-08-03T13:21:01	585
8/12/18	berry_huck	south	pmse	nw	181																																																																																																																																					Nothing	13429990	45051ea9-ae57-4035-a4af-1935a8ca76e8	2018-08-12T22:29:49	811
10/17/18	berry_huck	south	pmse	nw	181																																																																																																																																						16529702	bfa21113-82fd-4bc1-9c54-bbc6f0863ae1	2018-10-20T00:04:02	914
6/20/18	berry_huck	south	pmse	ne	1276									29								25							21																																								24											80								80							80																																								70				11549602	6e937448-54ac-4ba0-ab4e-0294a0ab9d22	2018-06-21T03:47:34	12
7/4/18	berry_huck	south	pmse	ne	1276									27								23							20																					22																			27											100								98							90																					97																			86				12055518	9ae3f298-320e-4cf8-bb84-5738afa5b858	2018-07-04T19:52:07	231
7/17/18	berry_huck	south	pmse	ne	1276									24								23							22																																								23											94								87							77																																								74				12585930	1abc979a-e37a-4f54-8dd8-0b7c8745d54d	2018-07-17T23:46:38	410
7/30/18	berry_huck	south	pmse	ne	1276									15								23							23																																								-999											75								75							77																																												13115874	e91e988d-89fc-4be7-a27d-d80a2af6aabd	2018-08-03T13:21:04	590
8/12/18	berry_huck	south	pmse	ne	1276									19								23							20																																								-999											63								69							65																																												13429991	adb57fe9-95c0-45a4-aeb8-af5b7bb4df8a	2018-08-12T22:29:51	812
10/17/18	berry_huck	south	pmse	ne	1276									-999								-999							-999																																								-999																																																																						16529706	954f3cee-9aa0-44d5-85e8-f722f2c3f648	2018-10-20T00:04:05	918
7/8/18	buffalo	flat	control	se	129																																																																																																																																					Nothing	12215568	52fa21a4-4d37-40fe-8999-c383a621dd24	2018-07-08T21:11:47	316
7/23/18	buffalo	flat	control	se	129																																																																																																																																					Nothing	12922431	d83e0a3e-8724-40b1-bdad-fffdc60b5bc4	2018-07-27T23:48:41	479
8/3/18	buffalo	flat	control	se	129																																																																																																																																					Nothing	13135581	96a10b8c-ca54-477c-97a8-ae472444fbc5	2018-08-04T00:55:21	660
7/8/18	buffalo	flat	control	center	140																																																																																																																																					Nothing	12215571	58cbffa0-b0c8-4867-9daa-de8c75224be2	2018-07-08T21:11:49	319
7/23/18	buffalo	flat	control	center	140																																																																																																																																					Nothing	12922419	d72c2541-d958-4469-b516-f8de1cda110c	2018-07-27T23:48:23	490
8/3/18	buffalo	flat	control	center	140																																																																																																																																					Nothing	13135572	e92a8b3e-1f01-4ec9-8f73-c4957f7bc673	2018-08-04T00:55:14	669
10/20/18	buffalo	flat	control	center	140																																																																																																																																									
7/8/18	buffalo	flat	control	sw	149																																																																																																																																					Nothing	12215531	39087bf8-b10d-4950-b6a3-a1298c990d50	2018-07-08T21:06:20	307
7/23/18	buffalo	flat	control	sw	149																																																																																																																																					Nothing	12922434	1831d0d1-6e00-420c-931e-6e0d0942b17c	2018-07-27T23:48:47	476
8/3/18	buffalo	flat	control	sw	149																																																																																																																																					Nothing	13135584	1290e7bb-a869-4c78-b4ab-28fca808e05d	2018-08-04T00:55:25	657
10/20/18	buffalo	flat	control	sw	149																																																																																																																																									
7/8/18	buffalo	flat	control	nw	394																																																																																																																																					Nothing	12215536	2ed024d5-4df4-4c6d-b204-d204a97d42dc	2018-07-08T21:06:40	310
7/23/18	buffalo	flat	control	nw	394																																																																																																																																					Nothing	12922425	50ec15cb-df3f-4047-a0b7-1f999b015435	2018-07-27T23:48:30	485
8/3/18	buffalo	flat	control	nw	394																																																																																																																																					Nothing	13135575	690710a2-dcf0-4f67-8a6b-53e75898f8eb	2018-08-04T00:55:16	666
10/20/18	buffalo	flat	control	nw	394																																																																																																																																									
10/20/18	buffalo	flat	control	se	580																																																																																																																																									
7/8/18	buffalo	flat	control	ne	638																																																																																																																																					Nothing	12215565	d0b30794-51f1-43a6-9094-885e69146640	2018-07-08T21:11:45	313
7/23/18	buffalo	flat	control	ne	638																																																																																																																																					Nothing	12922428	5ef2512e-1079-4e1e-b272-b40c7105d963	2018-07-27T23:48:34	482
8/3/18	buffalo	flat	control	ne	638																																																																																																																																					Nothing	13135578	0c3f9e19-eacb-41fe-83ce-64ecc779c6d7	2018-08-04T00:55:18	663
10/20/18	buffalo	flat	control	ne	638																																																																																																																																									
7/8/18	buffalo	flat	pico	se	37																																																																13																																																																		82				12215567	3ff148e2-98d0-46a4-862a-b5b850129509	2018-07-08T21:11:46	315
7/23/18	buffalo	flat	pico	se	37																																																																-999																																																																						12922430	cba03d2c-0887-4e33-8255-6d96a2189a0b	2018-07-27T23:48:39	480
8/3/18	buffalo	flat	pico	se	37																																																																-999																																																																						13135580	fe95e920-e41e-49c2-be29-02b6e4a4c004	2018-08-04T00:55:20	661
10/20/18	buffalo	flat	pico	se	37																																																																																																																																									
7/8/18	buffalo	flat	pico	nw	73																																																										17																																																																		86										12215533	68e9c2c9-c30a-4aa8-8cd1-1acaf52de1a7	2018-07-08T21:06:21	309
7/23/18	buffalo	flat	pico	nw	73																																																										19																																																																		69										12922422	c5d20bf5-119a-4a2b-b7cf-e96cc05ea2c3	2018-07-27T23:48:27	487
8/3/18	buffalo	flat	pico	nw	73																																																										18																																																																		65										13135574	4dee1307-0de9-4d19-8b13-de6a87773be0	2018-08-04T00:55:15	667
10/20/18	buffalo	flat	pico	nw	73																																																										15																																																																		80													
7/8/18	buffalo	flat	pico	sw	107																																															14	21																																																																	96	101																				12215528	66216a38-1705-4207-9c0e-bc527e26e6c7	2018-07-08T21:06:17	305
7/23/18	buffalo	flat	pico	sw	107																																															15	22																																																																	79	95																				12922432	07be7cd8-37de-4e0f-a6ae-28a51648c020	2018-07-27T23:48:43	478
8/3/18	buffalo	flat	pico	sw	107																																															16	19																																																																	94	102																				13135582	a5c7df0d-1a27-452e-b593-5d3a7cf18c86	2018-08-04T00:55:22	659
10/20/18	buffalo	flat	pico	sw	107																																															18	19																																																																	107	115																							
7/8/18	buffalo	flat	pico	ne	168																																																																																																																																					Nothing	12215546	ceaaa665-d6f7-4624-a538-d0f784eeb4c4	2018-07-08T21:08:00	312
7/23/18	buffalo	flat	pico	ne	168																																																																																																																																					Nothing	12922427	c19c3458-b0be-4460-9b24-8c5e123ef3fb	2018-07-27T23:48:33	483
8/3/18	buffalo	flat	pico	ne	168																																																																																																																																					Nothing	13135577	90dccf04-6d03-4561-bf3c-4ffb3ea96775	2018-08-04T00:55:18	664
10/20/18	buffalo	flat	pico	ne	168																																																																																																																																					Check species				
7/8/18	buffalo	flat	pico	center	179																																																21																																																																		82																				12215570	b3f631ae-1fe4-47f5-963e-2d26f0d0775d	2018-07-08T21:11:48	318
7/23/18	buffalo	flat	pico	center	179																																																22																																																																		75																				12922420	d0a2d72c-f7a1-47b4-81fa-2b453f2776c6	2018-07-27T23:48:24	489
8/3/18	buffalo	flat	pico	center	179																																																23																																																																		81																				13135571	8b6eceae-9354-4449-8b86-e5fb26fe4a67	2018-08-04T00:55:13	670
10/20/18	buffalo	flat	pico	center	179																																																16																																																																		97																							
7/8/18	buffalo	flat	pmse	center	4																																																																																																																																					Nothing--trampled	12215569	207b3ec3-dce1-4e19-9fe1-19204d0983ce	2018-07-08T21:11:47	317
7/23/18	buffalo	flat	pmse	center	4																																																																																																																																					Nothing	12922421	aae110cb-9e03-4638-87cb-cc4fbca8eb51	2018-07-27T23:48:25	488
8/3/18	buffalo	flat	pmse	center	4																																																																																																																																					Nothing	13135570	162c77d5-0213-4331-9a06-70340e1d37b9	2018-08-04T00:55:12	671
10/20/18	buffalo	flat	pmse	center	4																																																																																																																																									
7/8/18	buffalo	flat	pmse	ne	20									-999																																	-999																								-999																																																																				12215544	45d9dfd7-b789-4513-957a-28ed2ca2c720	2018-07-08T21:07:37	311
7/23/18	buffalo	flat	pmse	ne	20																																																												-999																																																																										12922426	aa7076ea-d8cd-4b74-be53-3786b2d0e447	2018-07-27T23:48:32	484
8/3/18	buffalo	flat	pmse	ne	20																																																																																																																																					Nothing	13135576	49de5859-8079-4a5a-adab-dbec60129b7b	2018-08-04T00:55:17	665
10/20/18	buffalo	flat	pmse	ne	20																																																																																																																																									
