date,frameID,Fire,Aspect,Species,Direction,height_10_A,height_10_B,height_10_C,height_10_D,height_10_E,height_9_A,height_9_B,height_9_C,height_9_D,height_9_E,height_8_A,height_8_B,height_8_C,height_8_D,height_8_E,height_7_A,height_7_B,height_7_C,height_7_D,height_7_E,height_6_A,height_6_B,height_6_C,height_6_D,height_6_E,height_5_A,height_5_B,height_5_C,height_5_D,height_5_E,height_4_A,height_4_B,height_4_C,height_4_D,height_4_E,height_3_A,height_3_B,height_3_C,height_3_D,height_3_E,height_2_A,height_2_B,height_2_C,height_2_D,height_2_E,height_1_A,height_1_B,height_1_C,height_1_D,height_1_E,basal_10_A,basal_10_B,basal_10_C,basal_10_D,basal_10_E,basal_9_A,basal_9_B,basal_9_C,basal_9_D,basal_9_E,basal_8_A,basal_8_B,basal_8_C,basal_8_D,basal_8_E,basal_7_A,basal_7_B,basal_7_C,basal_7_D,basal_7_E,basal_6_A,basal_6_B,basal_6_C,basal_6_D,basal_6_E,basal_5_A,basal_5_B,basal_5_C,basal_5_D,basal_5_E,basal_4_A,basal_4_B,basal_4_C,basal_4_D,basal_4_E,basal_3_A,basal_3_B,basal_3_C,basal_3_D,basal_3_E,basal_2_A,basal_2_B,basal_2_C,basal_2_D,basal_2_E,basal_1_A,basal_1_B,basal_1_C,basal_1_D,basal_1_E,Notes,_id,_uuid,_submission_time,_index
2018-08-11,209,berry_glade,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429897,d899f408-5322-47cb-995e-18d960ac5371,2018-08-12T22:23:53,752
2018-10-16,209,berry_glade,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529652,2e037c70-2f2a-4ca7-947f-d3dca819f104,2018-10-20T00:03:37,866
2019-06-17,209,berry_glade,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457208,600f6d54-bef0-4254-8b56-757d6da10da5,2019-06-19T02:25:46,1014
2019-10-06,209,berry_glade,south,control,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,8,berry_glade,south,pico,nw,,17,,,-999,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,64,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,11546368,85e899b2-80b6-49a6-8de1-a1d069df084a,2018-06-20T21:51:18,120
2018-07-03,8,berry_glade,south,pico,nw,10,-999,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,70,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,11997518,446317de-c672-414e-845a-2d1dd043bebb,2018-07-03T21:11:18,189
2018-07-17,8,berry_glade,south,pico,nw,,-999,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,12585865,c15074d3-ff6e-4b77-9370-483964b20498,2018-07-17T23:45:22,443
2018-07-31,8,berry_glade,south,pico,nw,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115937,0167f142-110b-4d10-a0b5-d518ce81227d,2018-08-03T13:21:40,649
2018-08-11,8,berry_glade,south,pico,nw,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429904,27d0b974-f810-4a30-950a-346c64c60665,2018-08-12T22:24:26,756
2018-10-16,8,berry_glade,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529661,2dcb0a64-fb9b-4cd8-9efe-484fa5756e8b,2018-10-20T00:03:41,875
2019-06-17,8,berry_glade,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457178,9fb2aef0-57a2-4ecc-862e-8efa39571354,2019-06-19T02:25:10,1003
2019-10-06,8,berry_glade,south,pico,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,35,berry_glade,south,pico,sw,,,,,,,,,,,,,,,,,,25,,19,,,20,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,73,,,96,,55,,,,,,,,,,,,,,,,,,,,,,,,,,E 6&7 possibly dead,11546365,6a7608bb-16ec-4e99-bc0a-3bdf2d16965d,2018-06-20T21:51:07,117
2018-07-03,35,berry_glade,south,pico,sw,,,,,,,,,,,,,,,,,,29,,-999,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11997529,593c25d5-a69a-4d52-9cfb-e32c69574fee,2018-07-03T21:11:31,198
2018-07-17,35,berry_glade,south,pico,sw,,,,,,,,,,,,,,,,,,29,,,,,24,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585863,59e8f910-4b57-4f82-87c7-33180d858d17,2018-07-17T23:45:19,445
2018-07-31,35,berry_glade,south,pico,sw,,,,,,,,,,,,,,,,,,24,,,,,-999,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115929,7d4548ce-8073-40c8-8bd9-bd8f0441a675,2018-08-03T13:21:35,643
2018-08-11,35,berry_glade,south,pico,sw,,,,,,,,,,,,,,,,,,23,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nearly dead,,,,
2018-10-16,35,berry_glade,south,pico,sw,,,,,,,,,,,,,,,,,,-999,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529653,b568fd32-c7a2-4295-9dd3-aebf8aba4def,2018-10-20T00:03:37,867
2019-06-17,35,berry_glade,south,pico,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457202,f6fb21b5-99bc-4ab8-896b-b485aaed283f,2019-06-19T02:25:40,1012
2019-10-06,35,berry_glade,south,pico,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,48,berry_glade,south,pico,se,,,,,,,,,,22,,,,,,,21,20,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,82,85,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,11546357,1a12e697-bf7f-4a20-b2ca-84e0e3b8cb26,2018-06-20T21:50:54,113
2018-07-03,48,berry_glade,south,pico,se,,,,,,,,,,24,,,,,,,25,24,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,75,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11997526,8961235b-9323-4fc3-9a5f-71ea27db3d22,2018-07-03T21:11:26,195
2018-07-17,48,berry_glade,south,pico,se,,,,,,,,,,22,,,,,,,25,24,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,72,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585857,67238e8c-35eb-4420-81af-eaf34830cf1e,2018-07-17T23:45:07,451
2018-07-31,48,berry_glade,south,pico,se,,,,,,,,,,17,,,,,,,-999,-999,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115933,edb39b10-9501-48a3-bd3c-9f580cc26ad9,2018-08-03T13:21:37,646
2018-08-11,48,berry_glade,south,pico,se,,,,,,,,,,17,,,,,,,-999,-999,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429894,ba232c37-3c99-48d9-b51d-213b47598758,2018-08-12T22:23:40,750
2018-10-16,48,berry_glade,south,pico,se,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529659,65000a92-a992-4e7f-88e8-fc991bfde5f4,2018-10-20T00:03:40,873
2019-06-17,48,berry_glade,south,pico,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457198,7b05877b-3149-41df-8346-50778e3d3707,2019-06-19T02:25:33,1010
2019-10-06,48,berry_glade,south,pico,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,88,berry_glade,south,pico,ne,,,,,21,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11546371,5bbb4485-eda3-49df-b5fc-a820142c3a66,2018-06-20T21:51:21,123
2018-07-03,88,berry_glade,south,pico,ne,,,,,19,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Live seedlings in shadow of log,11997523,00603198-ae6f-44b5-8ce3-f2a91cdc0ef3,2018-07-03T21:11:22,192
2018-07-17,88,berry_glade,south,pico,ne,,,,,13,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585854,e983242f-0557-4874-acf6-cba67f985bbb,2018-07-17T23:45:02,454
2018-07-31,88,berry_glade,south,pico,ne,,,,,-999,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115939,420164f5-1d5e-49c2-b68a-4b29895ed53f,2018-08-03T13:21:41,651
2018-08-11,88,berry_glade,south,pico,ne,,,,,-999,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429878,30540ccb-1d64-422f-98c2-b42008654f89,2018-08-12T22:23:21,744
2018-10-16,88,berry_glade,south,pico,ne,,,,,-999,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529656,6ebb6de4-4b6b-4e24-8bbf-3f9315537799,2018-10-20T00:03:39,870
2019-06-17,88,berry_glade,south,pico,ne,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457187,aa2b9071-5745-4f92-8171-830f34e19387,2019-06-19T02:25:22,1007
2019-10-06,88,berry_glade,south,pico,ne,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,93,berry_glade,south,pico,center,,,16,,-999,21,,,25,,,,,,,,,24,,,,23,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,67,,,81,,,90,,,,,,,,,101,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11546355,9b52dab9-23cd-44a5-8424-e0258e432902,2018-06-20T21:50:40,111
2018-07-03,93,berry_glade,south,pico,center,,,-999,,,20,,,23,,,,,,,,,23,,,,23,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,60,,,,,,,,,76,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11997515,59aa4d26-ccb3-45fc-a38a-743e5fc0d280,2018-07-03T21:11:13,186
2018-07-17,93,berry_glade,south,pico,center,,,-999,,,26,,,27,,,,,,,,,25,,,,27,,,,,,,,-999,,,,,,,,,,,-999,,,,,,,,,,,,,,,86,,,93,,,,,,,,,85,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585860,d8d25fca-48e4-40d6-99c5-b41a603d686d,2018-07-17T23:45:12,448
2018-07-31,93,berry_glade,south,pico,center,,,-999,,,24,,,22,,,,,,,,,24,,,,-999,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,77,,,87,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115926,d1d18771-f66b-433a-be0a-1140c1f189fb,2018-08-03T13:21:33,640
2018-08-11,93,berry_glade,south,pico,center,,,-999,,,24,,,24,,,,,,,,,23,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,80,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429885,91f8d8f1-cc3b-4097-b47d-0095db5469a6,2018-08-12T22:23:31,747
2018-10-16,93,berry_glade,south,pico,center,,,,,,-999,,,23,,,,,,,,,26,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529650,11a088c1-7415-4c7f-9b8a-bbea6f85a1a8,2018-10-20T00:03:35,864
2019-06-17,93,berry_glade,south,pico,center,,,,,,,,,31,,,,,,,,,30,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457173,eea24fe6-8244-4fe0-9f52-6da8fc49c8f0,2019-06-19T02:25:03,1001
2019-10-06,93,berry_glade,south,pico,center,,,,,,,,,67,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,,,,,,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,10,berry_glade,south,psme,center,,,,,,,,,,,,,,,,,,,,20,,,,,,28,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,95,,,,,,109,,,,,,,,,,,,,,,,,,,,11546354,84da8c71-41dd-4960-b6a6-4e05b6cedac3,2018-06-20T21:50:36,110
2018-07-03,10,berry_glade,south,psme,center,,,,,,,,,,,,,,,,,,,,-999,,,,,,-999,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,11997514,b7c442b0-e954-42b3-a4a0-9ea122e66247,2018-07-03T21:11:08,185
2018-07-17,10,berry_glade,south,psme,center,,,,,,,,,,,,,,,,,,,,-999,,,,,,-999,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,12585859,1d5fa7b4-afc1-4d7a-af9b-61f50b130a59,2018-07-17T23:45:11,449
2018-07-31,10,berry_glade,south,psme,center,,,,,,,,,,,,,,,,,,,,-999,,,,,,-999,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115925,e46ad862-e7be-48f3-a0eb-43fde848556e,2018-08-03T13:21:32,639
2018-08-11,10,berry_glade,south,psme,center,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429882,ba57cba1-11ec-4bb0-a54e-0a9b6adad0a6,2018-08-12T22:23:27,746
2018-10-16,10,berry_glade,south,psme,center,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529649,6b263507-16b1-4867-9241-9a541ef71fde,2018-10-20T00:03:35,863
2019-06-17,10,berry_glade,south,psme,center,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529649,6b263507-16b1-4867-9241-9a541ef71fde,2018-10-20T00:03:35,863
2019-10-06,10,berry_glade,south,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,67,berry_glade,south,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,11546361,ab51621d-78e1-4dbf-89a9-7900236d34db,2018-06-20T21:50:58,114
2018-07-03,67,berry_glade,south,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,11997525,925f2e6a-aab2-455d-b470-fcabad2bb200,2018-07-03T21:11:24,194
2018-07-17,67,berry_glade,south,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,12585856,b98e0fea-7787-4643-8984-ca90ffb2d06c,2018-07-17T23:45:06,452
2018-07-31,67,berry_glade,south,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115931,e0eee9da-90dd-4f5b-8d88-33bd3b075dfc,2018-08-03T13:21:36,645
2018-08-11,67,berry_glade,south,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429893,5ebbcec3-5bc6-4b06-9e19-d9aeaaa6d713,2018-08-12T22:23:38,749
2018-10-16,67,berry_glade,south,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529658,c0c6c4dc-3968-4bc2-b034-7c203780b10a,2018-10-20T00:03:40,872
2019-06-17,67,berry_glade,south,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457194,b7cd257c-0dd6-4cc2-a044-c0a6f698cf5b,2019-06-19T02:25:31,1009
2019-10-06,67,berry_glade,south,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,70,berry_glade,south,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,21,,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,68,65,,,,,,,,11546367,a51d2243-50d1-4675-800f-af3a2d22d457,2018-06-20T21:51:15,119
2018-07-03,70,berry_glade,south,psme,nw,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,24,,-999,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,11997517,67dece4a-9be6-4b8f-8003-25cce4b5a62d,2018-07-03T21:11:17,188
2018-07-17,70,berry_glade,south,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,12585867,d7510320-4935-4317-ad65-2e8056fcd3ec,2018-07-17T23:45:26,441
2018-07-31,70,berry_glade,south,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115935,05af26c1-3781-4dbd-a41b-7803ed1ffee8,2018-08-03T13:21:38,647
2018-08-11,70,berry_glade,south,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429903,87aa1d1b-5a1b-456e-a095-187f0f955843,2018-08-12T22:24:17,755
2018-10-16,70,berry_glade,south,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529663,5c2702ce-c097-47dc-8e4c-cc5b75a2e66d,2018-10-20T00:03:42,877
2019-06-17,70,berry_glade,south,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457180,ebd800ba-274d-4f69-8126-b23cc454830a,2019-06-19T02:25:14,1005
2019-10-06,70,berry_glade,south,psme,nw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,114,berry_glade,south,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11546372,7a1dec12-77c9-4d98-ae3a-41d9c841c1b8,2018-06-20T21:51:22,124
2018-07-03,114,berry_glade,south,psme,ne,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11997524,5c7d2c34-ca74-4cc8-aa20-6657b1a580e6,2018-07-03T21:11:23,193
2018-07-17,114,berry_glade,south,psme,ne,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585855,28eb28cd-3853-475a-9fdc-7d896a56d10f,2018-07-17T23:45:03,453
2018-07-31,114,berry_glade,south,psme,ne,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115940,0681c1c7-8f0a-44c7-a566-810e81d1c968,2018-08-03T13:21:41,652
2018-08-11,114,berry_glade,south,psme,ne,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429879,b61a325c-1f00-40c0-b508-1a173b29e5b1,2018-08-12T22:23:23,745
2018-10-16,114,berry_glade,south,psme,ne,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529657,74eccbba-2f9c-425a-8ccd-367526e4d8f5,2018-10-20T00:03:39,871
2019-06-17,114,berry_glade,south,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457191,cd685bee-f9b3-4116-a7a7-997e6fb848ad,2019-06-19T02:25:28,1008
2019-10-06,114,berry_glade,south,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,166,berry_glade,south,psme,sw,,,26,18,,,,,,,,-999,,,,,,21,22,,,,-999,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,83,91,,,,,,,,,,,,,,93,92,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,11546364,ef85ea2b-529f-442f-bcf5-bd43b5bd438c,2018-06-20T21:51:05,116
2018-07-03,166,berry_glade,south,psme,sw,,,26,20,,,,,,,,,,,,,,22,25,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,13,,,,95,80,,,,,,,,,,,,,,95,105,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,103,,,11997530,d2fb2a46-7d4c-46dc-8ba5-2c695b390b77,2018-07-03T21:11:32,199
